,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
3835,31,31,24,31,31,24,31,31,31,14,31,14,25,50,13,47,31,12,31,18,45,31,14,31,14,24,31,47,31,24,12,31,12,31,18,47,14,50,2,31,14,51,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10544,31,47,31,12,31,18,31,14,31,14,31,14,50,12,45,31,12,31,18,47,31,14,31,14,24,31,33,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,31,31,24,31,31,47,31,12,31,18,6,12,45,14,57,14,57,14,31,14,31,14,50,12,45,31,12,31,18,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,31,31,17,47,31,24,31,31,14,50,12,31,17,31,14,31,24,47,45,31,31,14,31,14,31,14,50,12,17,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7527,31,47,31,14,31,14,25,50,25,31,45,31,14,31,17,31,24,45,31,31,24,31,31,17,47,31,20,12,31,17,50,17,31,24,50,47,31,14,51,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7999,31,47,31,14,31,14,31,14,50,12,31,45,31,14,31,17,31,24,45,31,31,24,31,31,17,47,31,20,12,31,17,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6394,32,31,14,31,14,24,47,31,47,31,14,31,14,31,17,50,12,31,14,50,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,31,14,31,45,31,12,31,18,45,31,12,31,18,6,12,2,14,6,14,31,14,45,50,24,31,31,50,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11002,31,31,31,45,31,12,31,18,47,31,27,47,29,25,50,49,31,31,47,8,14,24,31,57,31,31,45,31,31,31,17,31,24,50,31,31,14,24,50,31,31,31,14,50,2,31,50,14,31,14,27,51,50,45,47,31,14,31,14,24,50,47,31,31,14,50
9003,47,14,24,25,31,14,53,45,17,50,24,45,31,31,31,28,24,49,31,31,45,24,13,31,14,31,14,31,14,50,12,31,50,47,31,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,31,31,24,31,31,31,14,28,31,31,27,30,24,31,31,24,3,31,31,31,28,50,1,24,31,31,31,12,31,18,47,27,50,3,31,27,51,50,50,27,24,12,31,12,31,18,47,27,51,50,12,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0
7393,31,47,31,14,31,14,25,50,24,31,12,31,18,45,31,31,47,31,31,31,14,31,14,31,14,50,12,50,2,31,14,51,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6701,31,45,31,24,12,31,12,31,18,47,14,24,53,31,31,12,31,18,45,31,31,14,31,14,45,14,50,12,31,14,31,14,31,14,50,12,51,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,31,14,31,14,31,14,24,25,31,17,31,31,45,50,24,45,14,31,50,47,14,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5159,31,31,17,31,25,50,14,31,31,24,13,31,24,31,33,24,31,33,33,17,47,31,20,13,31,14,31,14,24,31,47,31,14,50,1,47,14,53,51,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,31,31,12,31,18,45,31,31,31,25,50,31,31,31,31,45,24,13,31,14,31,14,31,17,50,12,31,50,45,31,31,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7160,31,47,31,12,31,18,45,31,31,31,25,50,31,31,31,31,45,24,13,31,14,31,14,31,17,50,12,31,50,45,31,31,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102,31,47,31,31,12,31,18,45,31,31,31,25,50,31,31,31,31,45,24,13,31,14,31,14,31,17,50,12,31,50,45,31,31,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,31,14,31,14,25,50,25,31,17,47,31,24,3,31,14,31,14,31,14,31,14,31,50,12,14,50,2,17,50,3,31,14,51,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,31,31,31,31,14,31,14,31,14,50,12,45,50,13,31,12,31,18,31,31,45,31,12,31,18,31,31,31,14,31,24,51,31,50,24,31,50,1,31,50,47,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,31,31,12,31,18,45,31,17,31,14,31,14,31,14,50,12,45,50,13,31,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,31,31,14,31,14,24,3,45,14,45,50,24,31,31,14,31,14,31,14,50,12,31,24,12,36,12,31,18,46,14,51,50,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4903,31,31,14,31,14,31,25,50,53,31,45,31,17,31,14,24,2,45,53,24,31,31,12,31,18,18,31,24,31,31,14,24,31,31,31,14,50,17,50,53,14,51,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9947,47,22,12,31,18,24,31,47,31,17,31,14,31,14,31,14,50,12,45,50,13,31,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11222,31,53,12,31,18,12,31,18,31,17,31,14,31,14,31,14,50,12,45,50,13,31,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,31,47,31,12,31,18,31,14,31,14,25,24,1,31,24,53,45,31,12,31,18,47,31,31,14,31,14,31,14,50,12,6,13,50,13,14,5,24,31,31,31,12,31,18,45,31,31,31,14,24,31,31,45,24,31,31,45,20,1,31,14,31,14,45,14,50
4801,31,31,14,31,14,25,51,45,53,12,31,18,12,31,18,45,31,14,31,14,31,14,50,12,31,14,31,14,31,14,50,12,45,53,12,31,18,12,31,18,31,14,31,14,24,31,31,31,14,50,1,31,14,51,50,49,0,0,0,0,0,0,0,0,0,0
2287,31,31,31,45,31,24,31,31,17,31,14,24,45,45,31,31,45,24,31,31,31,31,50,1,45,14,24,31,31,45,14,50,14,51,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9385,47,14,24,47,45,31,31,14,31,14,31,14,50,12,31,31,45,24,2,31,31,14,31,14,31,14,50,12,31,31,50,45,31,24,53,31,14,31,14,31,24,12,36,12,31,18,46,14,50,13,17,47,51,50,25,0,0,0,0,0,0,0,0,0,0,0
3388,31,14,31,45,31,31,30,24,31,31,31,14,31,24,31,47,14,31,14,50,1,31,29,50,14,29,50,45,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,31,47,31,12,31,18,28,24,14,31,31,14,31,14,24,50,47,31,31,14,50,25,29,31,31,14,24,2,31,12,31,18,45,24,31,31,31,45,25,50,31,31,31,31,14,31,14,24,31,47,31,24,50,47,31,14,50,13,31,21,50,24,31,29,51,50
6946,31,47,31,12,31,18,28,24,17,31,31,14,31,14,24,31,33,31,14,50,1,29,31,31,14,24,2,31,12,31,18,45,24,31,31,31,45,24,49,31,31,31,14,31,14,24,31,47,31,24,31,47,14,50,25,31,21,50,51,31,29,51,50,1,31,45
6947,31,47,31,12,31,18,28,24,17,31,31,14,31,14,24,31,33,31,14,50,1,29,31,31,14,24,2,31,12,31,18,45,24,31,31,31,45,25,50,31,31,31,31,14,31,14,24,50,47,31,31,24,31,23,14,50,13,31,21,50,24,31,29,51,50,25
6968,31,47,31,12,31,18,28,24,14,31,31,14,31,14,24,50,47,31,31,14,50,25,29,31,31,14,24,2,31,12,31,18,45,24,31,31,31,45,25,50,31,31,31,31,14,31,14,24,50,47,31,31,24,31,23,14,50,13,31,21,50,24,31,29,51,50
5073,31,31,14,31,14,31,14,50,12,47,31,17,31,17,31,53,31,14,31,50,13,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,31,31,14,31,14,25,51,51,31,17,45,24,13,31,14,31,14,31,14,50,12,31,14,50,47,6,17,8,53,12,31,18,12,31,18,31,14,31,14,31,14,50,12,31,14,51,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9925,47,22,12,31,18,25,50,17,45,8,14,57,14,45,24,13,31,14,31,14,31,14,50,12,45,14,50,47,31,14,31,14,31,14,50,12,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9138,47,14,25,51,12,31,53,31,31,31,12,31,18,45,25,50,24,31,31,24,13,31,14,31,14,31,14,50,12,31,14,31,14,31,14,50,12,31,51,50,51,18,45,31,14,31,14,24,31,32,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0
3281,31,27,31,14,31,31,12,31,18,47,31,29,24,31,31,31,12,31,18,45,27,24,31,31,31,12,31,18,47,31,51,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,31,45,31,31,31,31,31,50,12,31,24,51,47,50,24,31,50,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,31,31,14,31,14,25,51,31,45,53,12,31,18,12,31,18,31,14,31,24,3,31,12,31,18,45,31,31,14,31,14,31,17,50,12,14,31,14,50,53,32,31,14,51,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,31,31,14,31,14,25,51,31,45,53,12,31,18,12,31,18,31,14,31,24,3,31,12,31,18,45,31,31,14,31,14,31,17,50,12,14,31,14,50,53,32,31,14,51,50,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9419,47,14,24,17,45,31,31,31,45,31,31,31,31,50,24,18,31,14,31,14,25,50,24,31,45,53,12,31,18,12,31,18,31,14,31,14,24,31,33,31,14,50,1,31,14,51,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4795,31,31,14,31,14,25,50,24,53,12,31,18,12,31,18,45,31,12,31,18,31,14,31,14,45,50,24,31,31,14,51,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,31,14,31,14,31,12,31,18,47,31,24,25,31,31,14,47,31,20,24,30,50,45,24,31,31,31,31,31,50,49,30,24,31,31,31,14,31,12,31,18,31,24,31,31,24,31,31,31,50,2,31,31,12,31,18,47,31,0,0,0,0,0,0,0,0,0
5652,31,31,31,31,45,25,50,50,31,12,31,18,45,31,14,31,14,24,51,47,31,31,31,14,50,13,31,31,31,45,24,12,31,24,31,31,18,31,31,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8139,31,47,31,31,45,25,50,51,31,12,31,18,45,31,14,31,14,24,50,47,31,31,14,50,25,47,31,31,31,31,45,24,12,31,24,31,31,18,31,31,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10355,31,31,53,31,24,45,45,8,14,6,14,31,14,45,14,50,12,17,31,20,14,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6248,31,31,47,31,14,31,14,24,12,31,24,31,31,18,31,14,50,13,45,31,12,31,18,31,31,31,14,31,24,51,47,50,24,31,50,1,31,50,47,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,47,45,14,31,31,31,31,31,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8615,45,31,12,31,18,45,8,14,57,31,29,24,31,47,31,27,50,1,31,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10044,47,31,31,31,45,14,31,31,31,31,31,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9773,47,14,31,14,31,14,31,14,25,50,53,31,14,31,12,12,14,50,2,50,12,31,12,31,18,45,50,14,31,14,31,14,31,14,31,14,31,50,12,14,50,2,31,31,51,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11252,47,14,29,29,29,24,31,47,29,24,31,47,31,6,13,50,31,17,9,31,27,24,31,47,31,47,31,31,14,31,14,47,50,24,29,51,50,24,31,31,27,51,50,13,31,12,31,18,45,51,50,17,31,31,14,31,14,31,12,51,14,50,12,47,31,47
11258,47,14,29,29,29,24,31,47,29,24,31,47,31,6,13,50,31,17,9,31,27,24,31,47,31,47,31,31,14,31,14,47,50,24,27,51,50,24,31,31,27,51,50,13,31,12,31,18,45,51,50,17,31,31,14,31,14,31,12,51,14,50,12,47,31,47
2033,31,31,31,31,31,31,14,31,14,24,47,47,31,31,14,31,14,31,14,50,12,31,14,50,14,31,31,31,51,50,31,31,51,50,12,31,31,24,31,47,31,51,50,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9785,47,14,31,14,31,14,31,14,50,12,31,12,31,18,45,50,2,31,31,31,14,31,14,31,14,50,12,31,31,45,50,2,53,12,31,18,12,31,18,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11124,31,47,31,14,31,25,51,25,31,31,24,3,31,12,31,18,31,14,31,14,24,31,31,47,50,12,14,24,31,47,31,12,31,18,45,50,3,31,31,31,14,31,14,31,14,50,12,14,31,14,51,50,17,47,0,0,0,0,0,0,0,0,0,0,0,0
4359,31,31,14,31,24,31,31,14,31,25,51,12,45,31,12,31,18,45,31,31,31,31,50,24,31,12,31,18,45,31,14,31,14,24,25,45,31,17,45,17,50,24,31,24,31,31,14,50,45,14,51,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0
5098,31,31,31,31,45,25,50,45,31,31,29,31,31,31,45,50,24,53,12,31,18,12,31,18,31,14,31,14,31,24,31,47,14,50,1,31,31,51,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4848,31,31,14,31,14,31,12,51,14,50,12,45,29,24,53,31,14,31,14,24,12,31,12,31,18,47,31,14,50,13,31,14,31,14,45,50,24,51,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,31,31,24,31,31,47,31,14,31,14,24,50,31,4,31,14,50,25,29,24,13,45,31,31,31,31,50,24,18,29,51,50,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7590,31,47,31,14,31,14,25,50,49,45,31,31,45,25,50,24,31,47,31,24,2,31,31,14,31,14,31,14,50,12,17,31,20,45,31,4,31,31,51,50,51,31,14,51,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6044,31,31,47,31,12,31,18,31,14,24,31,31,42,31,24,31,31,14,50,1,31,12,31,18,31,47,31,12,31,18,31,14,31,14,31,24,3,53,12,31,18,12,31,18,45,24,50,31,31,31,31,14,50,14,0,0,0,0,0,0,0,0,0,0,0,0
10447,31,31,47,31,12,31,18,31,14,24,31,31,42,31,24,31,31,14,50,1,31,12,31,18,31,47,31,12,31,18,31,14,31,14,24,3,53,12,31,18,12,31,18,45,24,50,31,31,31,31,31,14,50,14,0,0,0,0,0,0,0,0,0,0,0,0
3514,31,14,31,14,31,12,51,14,50,12,53,31,14,31,14,31,14,50,12,45,50,47,31,29,31,45,31,31,31,50,12,31,31,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,31,31,14,31,14,25,50,47,45,31,12,31,18,31,31,24,13,31,24,31,33,24,31,33,33,17,45,24,31,31,31,20,2,32,31,14,51,50,51,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5833,31,31,45,24,50,31,31,31,14,31,14,24,49,45,31,12,31,18,31,31,17,45,24,50,31,31,31,20,1,31,14,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7231,31,47,31,14,31,25,51,12,31,14,31,24,13,31,14,31,14,31,14,50,12,17,31,24,3,53,31,31,12,31,18,45,31,17,31,14,53,50,24,14,51,50,12,31,4,14,31,24,50,47,31,14,51,50,53,47,31,0,0,0,0,0,0,0,0,0
10766,47,14,25,50,3,31,14,31,14,31,12,51,14,50,12,45,24,2,31,31,14,31,14,31,14,50,12,31,12,31,18,31,53,50,3,45,31,31,47,31,31,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7498,31,47,31,14,31,14,25,50,49,31,31,45,31,12,31,18,31,31,45,31,12,31,18,31,24,31,31,47,31,14,31,14,24,31,31,31,14,50,1,50,17,31,14,51,50,2,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7499,31,47,31,14,31,14,25,50,14,31,31,45,31,12,31,18,31,31,45,31,12,31,18,31,47,31,14,31,14,24,31,31,31,14,50,1,50,45,31,14,51,50,13,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8708,45,31,17,31,24,31,47,14,31,12,51,17,50,1,45,31,45,24,45,31,31,31,45,31,31,47,31,31,50,12,31,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10033,47,31,17,31,24,31,53,17,31,14,50,1,31,45,24,45,31,31,31,45,31,31,47,31,31,50,12,31,45,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4168,31,31,29,24,17,47,31,14,31,14,24,31,32,31,14,50,1,31,12,31,18,47,31,31,29,31,31,27,24,51,31,50,1,45,50,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100,31,47,31,31,24,31,47,31,31,12,31,18,47,31,24,31,31,31,31,14,31,14,27,25,50,51,47,31,31,31,31,24,12,45,24,31,31,31,31,24,31,31,47,50,2,31,24,31,31,31,27,24,51,31,31,18,27,51,51,31,47,29,47,31,24,31
11116,31,47,29,29,25,51,14,47,29,47,27,24,31,31,27,25,50,12,47,27,31,30,24,31,31,24,31,47,29,24,31,47,29,24,31,31,47,50,2,27,24,12,45,24,31,31,31,27,51,50,24,47,27,24,51,31,31,18,31,27,24,31,31,27,25,50
9161,47,14,25,51,53,31,53,31,17,45,14,25,50,2,31,14,31,14,31,24,53,53,12,31,18,12,31,18,45,31,31,47,31,31,50,12,14,50,3,45,51,50,51,31,31,31,31,31,31,31,50,1,45,31,31,14,31,14,31,14,50,12,0,0,0,0
382,31,47,31,14,31,14,25,12,31,31,31,31,12,31,18,31,14,24,31,47,31,14,25,51,13,47,31,47,31,25,50,24,31,47,31,47,31,24,31,31,31,24,31,47,31,24,31,47,31,50,13,47,31,24,31,47,31,24,31,47,31,51,50,51,47,31
2748,31,47,31,14,31,14,25,12,31,31,31,31,12,31,18,31,14,24,31,47,31,14,25,51,13,47,29,47,31,25,50,24,31,47,31,47,31,24,31,31,31,24,31,47,31,24,31,47,27,50,13,47,31,24,31,47,31,24,31,47,31,51,50,51,47,31
7323,31,47,31,14,31,14,25,12,31,27,31,31,12,31,18,31,14,24,31,47,31,14,25,51,13,47,29,47,27,25,50,24,31,47,29,47,27,24,31,31,27,24,31,47,27,24,31,47,27,50,13,47,27,24,31,47,27,24,31,47,27,51,50,51,47,31
6013,31,31,47,31,12,31,18,31,42,31,14,31,24,50,47,31,14,24,50,47,31,31,14,50,2,31,20,17,45,31,12,31,18,31,14,31,14,31,12,51,14,50,12,47,31,47,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,31,31,47,31,12,31,18,31,42,31,14,31,14,24,50,47,31,31,14,50,25,31,20,47,45,31,12,31,18,31,14,31,14,31,12,51,14,50,12,47,31,47,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11097,31,47,31,12,31,18,31,42,31,14,31,24,50,47,31,14,31,14,50,25,31,20,47,45,31,12,31,18,31,14,31,14,31,12,51,14,50,12,47,31,47,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,45,31,31,24,31,47,47,31,24,50,31,47,27,24,31,47,27,50,2,47,29,47,27,24,12,31,12,31,18,47,31,24,31,47,31,24,31,47,31,50,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8705,45,31,17,31,24,31,47,14,24,47,8,17,57,14,31,14,31,14,50,12,31,24,12,31,12,31,18,47,17,51,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8713,45,31,17,31,24,31,53,17,31,24,31,47,14,50,25,8,17,57,14,24,31,23,31,14,24,13,53,24,31,45,12,31,18,18,31,14,50,47,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10736,45,31,17,31,24,31,45,14,25,50,24,8,17,57,14,31,14,24,12,31,12,31,18,47,31,24,31,47,14,50,2,31,24,31,45,17,51,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9811,47,14,31,31,30,24,53,31,31,31,17,31,14,31,14,31,14,50,12,42,50,13,24,13,31,14,31,14,31,14,50,12,31,12,31,18,45,51,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11231,31,31,14,31,14,24,12,45,14,50,12,31,31,31,31,45,50,13,31,29,24,31,31,47,8,14,55,24,31,31,29,24,47,47,31,31,14,31,14,31,14,50,12,31,24,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,31,31,14,31,12,45,17,31,14,31,14,31,14,50,2,50,12,47,31,31,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,31,31,31,14,31,12,53,17,31,14,31,14,24,50,47,31,31,14,50,45,50,25,47,31,24,31,31,31,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,31,31,31,14,31,12,53,17,31,14,31,14,31,24,50,47,31,14,50,45,50,25,47,31,24,50,31,31,31,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5472,31,31,31,14,31,12,45,17,31,14,31,14,31,14,50,2,50,12,47,31,24,31,31,31,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7189,31,47,31,14,31,12,45,17,31,14,31,14,31,14,50,2,50,12,47,29,24,2,28,24,31,31,24,31,47,31,47,31,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,31,47,31,12,31,18,31,14,24,31,31,45,31,24,31,31,14,24,49,31,12,31,18,47,31,31,53,31,14,31,14,31,14,50,12,27,51,50,51,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,31,31,14,31,14,25,50,2,45,31,12,31,18,45,45,53,12,31,18,12,31,18,31,14,31,14,24,31,23,31,14,50,1,31,14,51,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9409,47,14,24,49,45,31,31,31,14,42,31,14,31,14,31,14,50,13,50,12,27,31,29,50,50,27,25,50,25,45,49,12,31,18,24,13,31,14,31,14,31,14,50,12,31,14,31,14,31,14,50,12,31,14,31,14,31,14,50,12,0,0,0,0,0,0
9410,47,14,24,49,45,31,31,31,14,42,31,14,31,14,31,14,50,13,50,12,29,31,27,50,50,29,25,50,25,45,49,12,31,18,24,13,31,14,31,14,31,14,50,12,31,14,31,14,31,14,50,12,31,14,31,14,31,14,50,12,0,0,0,0,0,0
9795,47,14,31,14,31,14,31,14,50,12,31,31,31,50,2,45,17,31,31,50,24,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6945,31,47,31,12,31,18,28,24,17,31,31,14,31,14,24,31,33,31,14,50,1,29,31,31,14,24,2,31,12,31,18,45,24,31,31,31,45,24,3,31,31,17,31,14,31,14,31,14,50,12,42,50,13,31,21,50,51,31,29,51,50,1,31,45,51,51
6967,31,47,31,12,31,18,28,24,14,31,31,14,31,14,24,50,47,31,31,14,50,25,29,31,31,14,24,2,31,12,31,18,45,24,31,31,31,45,24,3,31,31,17,31,14,31,14,31,14,50,12,42,50,13,31,21,50,51,31,29,51,50,1,31,45,51
