TAID,Label
TOX-100509,1
TOX-100510,1
TOX-100511,1
TOX-100512,0
TOX-100514,0
TOX-100515,0
TOX-100518,0
TOX-100519,0
TOX-100521,0
TOX-100522,0
TOX-100523,1
TOX-100524,0
TOX-100527,0
TOX-100528,1
TOX-100529,0
TOX-100532,0
TOX-100534,0
TOX-100535,0
TOX-100536,0
TOX-100537,0
TOX-100539,0
TOX-100540,1
TOX-100541,0
TOX-100542,1
TOX-100544,0
TOX-100545,0
TOX-100546,1
TOX-100547,1
TOX-100549,0
TOX-100551,0
TOX-100554,1
TOX-100557,0
TOX-100558,0
TOX-100559,1
TOX-100560,1
TOX-100562,1
TOX-100563,1
TOX-100567,1
TOX-100568,0
TOX-100570,1
TOX-100571,1
TOX-100574,0
TOX-100575,0
TOX-100576,0
TOX-100578,0
TOX-100579,1
TOX-100580,1
TOX-100581,1
TOX-100582,0
TOX-100583,0
TOX-100584,1
TOX-100587,0
TOX-100588,1
TOX-100589,0
TOX-100590,0
TOX-100591,1
TOX-100592,1
TOX-100594,1
TOX-100595,1
TOX-100597,1
TOX-100598,0
TOX-100599,0
TOX-100600,1
TOX-100601,1
TOX-100602,0
TOX-100603,0
TOX-100604,0
TOX-100605,0
TOX-100606,1
TOX-100609,1
TOX-100611,1
TOX-100612,0
TOX-100614,1
TOX-100615,0
TOX-100617,0
TOX-100618,1
TOX-100619,1
TOX-100620,1
TOX-100622,0
TOX-100625,1
TOX-100626,0
TOX-100628,0
TOX-100632,0
TOX-100633,0
TOX-100635,0
TOX-100637,0
TOX-100638,0
TOX-100639,0
TOX-100640,1
TOX-100641,0
TOX-100643,1
TOX-100644,0
TOX-100645,0
TOX-100646,0
TOX-100647,1
TOX-100648,0
TOX-100649,1
TOX-100651,0
TOX-100652,0
TOX-100653,0
TOX-100654,0
TOX-100656,0
TOX-100659,0
TOX-100660,0
TOX-100661,0
TOX-100662,0
TOX-100664,1
TOX-100666,0
TOX-100669,0
TOX-100670,0
TOX-100671,0
TOX-100672,0
TOX-100673,1
TOX-100674,1
TOX-100675,0
TOX-100677,0
TOX-100678,0
TOX-100681,0
TOX-100682,0
TOX-100683,0
TOX-100684,0
TOX-100685,0
TOX-100686,0
TOX-100687,0
TOX-100688,0
TOX-100690,0
TOX-100691,0
TOX-100693,1
TOX-100697,0
TOX-100698,1
TOX-100701,0
TOX-100703,1
TOX-100704,0
TOX-100707,0
TOX-100708,0
TOX-100709,0
TOX-100711,0
TOX-100712,0
TOX-100713,0
TOX-100714,0
TOX-100715,0
TOX-100716,0
TOX-100717,0
TOX-100718,0
TOX-100719,0
TOX-100720,1
TOX-100721,0
TOX-100724,1
TOX-100725,1
TOX-100727,1
TOX-100729,0
TOX-100730,0
TOX-100731,1
TOX-100732,0
TOX-100733,0
TOX-100734,0
TOX-100735,0
TOX-100736,0
TOX-100737,0
TOX-100738,1
TOX-100741,0
TOX-100742,0
TOX-100743,0
TOX-100744,0
TOX-100745,1
TOX-100746,0
TOX-100747,1
TOX-100748,0
TOX-100749,1
TOX-100750,0
TOX-100751,1
TOX-100752,1
TOX-100754,0
TOX-100755,0
TOX-100756,0
TOX-100757,0
TOX-100758,0
TOX-100759,0
TOX-100761,1
TOX-100762,0
TOX-100764,1
TOX-100765,0
TOX-100766,1
TOX-100767,0
TOX-100768,0
TOX-100769,0
TOX-100770,0
TOX-100771,0
TOX-100773,0
TOX-100774,0
TOX-100775,0
TOX-100776,0
TOX-100777,1
TOX-100778,0
TOX-100779,1
TOX-100781,0
TOX-100782,0
TOX-100783,0
TOX-100784,0
TOX-100785,0
TOX-100788,0
TOX-100790,1
TOX-100791,1
TOX-100792,1
TOX-100793,1
TOX-100795,1
TOX-100796,1
TOX-100798,1
TOX-100799,0
TOX-100800,1
TOX-100801,1
TOX-100802,1
TOX-100803,1
TOX-100804,1
TOX-100805,1
TOX-100806,1
TOX-100808,0
TOX-100809,1
TOX-100810,0
TOX-100811,0
TOX-100812,0
TOX-100813,1
TOX-100814,0
TOX-100815,0
TOX-100818,1
TOX-100819,1
TOX-100822,0
TOX-100823,0
TOX-100824,0
TOX-100826,0
TOX-100827,0
TOX-100829,0
TOX-100830,0
TOX-100831,0
TOX-100832,0
TOX-100833,0
TOX-100834,0
TOX-100835,0
TOX-100836,0
TOX-100837,0
TOX-100838,0
TOX-100839,1
TOX-100840,0
TOX-100841,0
TOX-100842,0
TOX-100843,1
TOX-100844,0
TOX-100845,0
TOX-100846,1
TOX-100847,0
TOX-100850,0
TOX-100852,1
TOX-100855,0
TOX-100856,1
TOX-100859,1
TOX-100861,0
TOX-100862,1
TOX-100864,0
TOX-100865,1
TOX-100866,1
TOX-100867,1
TOX-100868,1
TOX-100870,0
TOX-100872,0
TOX-100875,1
TOX-100877,0
TOX-100882,0
TOX-100883,0
TOX-100884,0
TOX-100885,1
TOX-100886,0
TOX-100888,0
TOX-100892,1
TOX-100893,0
TOX-100895,1
TOX-100896,0
TOX-100898,0
TOX-100899,1
TOX-100900,0
TOX-100904,1
TOX-100905,1
TOX-100906,1
TOX-100907,1
TOX-100908,1
TOX-100910,1
TOX-100911,1
TOX-100912,1
TOX-100913,1
TOX-100914,1
TOX-100915,1
TOX-100916,1
TOX-100917,1
TOX-100919,1
TOX-100920,0
TOX-100923,1
TOX-100925,1
TOX-100926,1
TOX-100928,1
TOX-100929,1
TOX-100932,0
TOX-100933,0
TOX-100934,0
TOX-100935,1
TOX-100937,1
TOX-100938,0
TOX-100939,0
TOX-100944,0
TOX-100945,1
TOX-100946,1
TOX-100947,1
TOX-100948,0
TOX-100951,1
TOX-100952,1
TOX-100954,0
TOX-100955,1
TOX-100957,1
TOX-100959,1
TOX-100961,0
TOX-100963,0
TOX-100964,0
TOX-100965,0
TOX-100966,0
TOX-100967,0
TOX-100968,0
TOX-100969,0
TOX-100970,0
TOX-100971,1
TOX-100972,0
TOX-100973,0
TOX-100974,0
TOX-100975,0
TOX-100976,0
TOX-100980,0
TOX-100981,0
TOX-100987,0
TOX-100991,1
TOX-100993,1
TOX-100994,1
TOX-100995,1
TOX-100997,0
TOX-101001,1
TOX-101003,1
TOX-101005,1
TOX-101007,0
TOX-101008,0
TOX-101009,0
TOX-101010,0
TOX-101012,0
TOX-101013,0
TOX-101014,0
TOX-101015,0
TOX-101016,1
TOX-101017,0
TOX-101018,0
TOX-101019,0
TOX-101020,0
TOX-101021,0
TOX-101022,0
TOX-101023,0
TOX-101024,0
TOX-101025,0
TOX-101026,0
TOX-101027,0
TOX-101028,0
TOX-101029,0
TOX-101030,0
TOX-101031,0
TOX-101032,0
TOX-101033,0
TOX-101034,0
TOX-101035,0
TOX-101036,0
TOX-101037,0
TOX-101038,0
TOX-101039,0
TOX-101040,0
TOX-101041,0
TOX-101042,0
TOX-101043,0
TOX-101044,0
TOX-101045,0
TOX-101046,1
TOX-101047,1
TOX-101048,0
TOX-101050,0
TOX-101051,0
TOX-101053,1
TOX-101055,0
TOX-101056,0
TOX-101057,1
TOX-101059,0
TOX-101060,1
TOX-101061,1
TOX-101064,0
TOX-101066,0
TOX-101067,1
TOX-101068,1
TOX-101072,0
TOX-101073,0
TOX-101074,0
TOX-101076,0
TOX-101077,0
TOX-101078,0
TOX-101079,0
TOX-101080,1
TOX-101081,1
TOX-101083,0
TOX-101084,0
TOX-101085,1
TOX-101088,0
TOX-101089,1
TOX-101090,0
TOX-101092,1
TOX-101093,0
TOX-101095,0
TOX-101096,1
TOX-101097,1
TOX-101099,1
TOX-101101,1
TOX-101103,1
TOX-101107,1
TOX-101109,1
TOX-101110,1
TOX-101111,1
TOX-101112,1
TOX-101113,1
TOX-101115,0
TOX-101116,0
TOX-101117,0
TOX-101120,0
TOX-101126,0
TOX-101127,1
TOX-101130,1
TOX-101131,0
TOX-101132,0
TOX-101134,0
TOX-101137,0
TOX-101139,0
TOX-101140,0
TOX-101141,0
TOX-101142,1
TOX-101143,0
TOX-101145,0
TOX-101146,0
TOX-101147,0
TOX-101148,1
TOX-101149,0
TOX-101150,0
TOX-101151,0
TOX-101152,0
TOX-101153,0
TOX-101154,0
TOX-101155,0
TOX-101159,0
TOX-101160,0
TOX-101161,0
TOX-101163,1
TOX-101164,0
TOX-101165,0
TOX-101166,1
TOX-101167,0
TOX-101169,1
TOX-101170,0
TOX-101171,0
TOX-101172,1
TOX-101174,0
TOX-101176,0
TOX-101177,0
TOX-101178,0
TOX-101181,0
TOX-101182,0
TOX-101184,0
TOX-101186,0
TOX-101187,0
TOX-101188,0
TOX-101189,0
TOX-101190,1
TOX-101195,1
TOX-101196,0
TOX-101197,0
TOX-101199,0
TOX-101204,0
TOX-101205,0
TOX-101208,0
TOX-101210,1
TOX-101213,0
TOX-101214,0
TOX-101217,1
TOX-101218,1
TOX-101219,0
TOX-101221,1
TOX-101222,0
TOX-101225,0
TOX-101226,1
TOX-101228,0
TOX-101231,1
TOX-101232,0
TOX-101233,0
TOX-101234,0
TOX-101236,1
TOX-101237,1
TOX-101240,0
TOX-101244,0
TOX-101249,0
TOX-101250,0
TOX-101251,0
TOX-101252,0
TOX-101253,1
TOX-101257,0
TOX-101258,0
TOX-101260,0
TOX-101261,0
TOX-101262,0
TOX-101263,0
TOX-101264,0
TOX-101265,0
TOX-101266,0
TOX-101267,0
TOX-101268,0
TOX-101269,0
TOX-101272,1
TOX-101273,0
TOX-101274,1
TOX-101275,0
TOX-101276,0
TOX-101278,1
TOX-101279,0
TOX-101280,0
TOX-101281,0
TOX-101282,0
TOX-101283,0
TOX-101286,1
TOX-101290,1
TOX-101292,1
TOX-101293,1
TOX-101297,0
TOX-101299,0
TOX-101300,0
TOX-101302,0
TOX-101303,0
TOX-101307,0
TOX-101308,0
TOX-101309,0
TOX-101317,0
TOX-101321,0
TOX-101322,0
TOX-101324,0
TOX-101327,0
TOX-101328,0
TOX-101330,0
TOX-101331,0
TOX-101332,0
TOX-101334,0
TOX-101335,0
TOX-101336,0
TOX-101338,0
TOX-101339,0
TOX-101340,0
TOX-101341,0
TOX-101343,0
TOX-101345,0
TOX-101346,0
TOX-101347,0
TOX-101348,0
TOX-101349,0
TOX-101350,0
TOX-101351,0
TOX-101353,0
TOX-101354,0
TOX-101355,0
TOX-101356,0
TOX-101361,0
TOX-101365,0
TOX-101370,1
TOX-101373,1
TOX-101374,1
TOX-101380,1
TOX-101384,0
TOX-101385,0
TOX-101387,0
TOX-101388,0
TOX-101390,0
TOX-101391,0
TOX-101392,0
TOX-101393,0
TOX-101395,1
TOX-101396,0
TOX-101397,1
TOX-101398,0
TOX-101399,0
TOX-101400,0
TOX-101401,0
TOX-101404,0
TOX-101405,0
TOX-101406,0
TOX-101407,0
TOX-101411,0
TOX-101412,0
TOX-101413,0
TOX-101414,0
TOX-101415,0
TOX-101417,0
TOX-101418,0
TOX-101421,0
TOX-101422,0
TOX-101423,0
TOX-101424,0
TOX-101425,0
TOX-101426,0
TOX-101428,0
TOX-101432,1
TOX-101433,1
TOX-101434,0
TOX-101437,0
TOX-101438,1
TOX-101439,0
TOX-101441,0
TOX-101442,0
TOX-101443,0
TOX-101449,0
TOX-101450,0
TOX-101452,0
TOX-101453,0
TOX-101454,0
TOX-101455,0
TOX-101456,0
TOX-101458,0
TOX-101459,0
TOX-101461,0
TOX-101462,1
TOX-101463,1
TOX-101465,1
TOX-101468,0
TOX-101470,1
TOX-101474,1
TOX-101475,1
TOX-101480,1
TOX-101481,0
TOX-101484,0
TOX-101485,0
TOX-101486,0
TOX-101487,0
TOX-101489,1
TOX-101490,1
TOX-101495,1
TOX-101496,1
TOX-101497,1
TOX-101498,1
TOX-101499,1
TOX-101501,0
TOX-101504,0
TOX-101506,0
TOX-101507,0
TOX-101509,0
TOX-101512,1
TOX-101514,0
TOX-101515,0
TOX-101516,0
TOX-101520,0
TOX-101522,0
TOX-101523,0
TOX-101524,0
TOX-101525,0
TOX-101526,1
TOX-101527,0
TOX-101531,0
TOX-101534,0
TOX-101535,0
TOX-101536,0
TOX-101537,0
TOX-101538,0
TOX-101539,0
TOX-101541,0
TOX-101542,0
TOX-101544,0
TOX-101545,0
TOX-101546,0
TOX-101547,0
TOX-101550,0
TOX-101555,0
TOX-101559,0
TOX-101560,0
TOX-101562,1
TOX-101563,0
TOX-101565,0
TOX-101566,0
TOX-101568,0
TOX-101569,0
TOX-101570,0
TOX-101571,0
TOX-101574,0
TOX-101575,0
TOX-101576,0
TOX-101577,0
TOX-101578,0
TOX-101580,0
TOX-101583,0
TOX-101586,0
TOX-101587,0
TOX-101589,0
TOX-101591,0
TOX-101592,0
TOX-101593,0
TOX-101594,1
TOX-101595,0
TOX-101596,0
TOX-101597,0
TOX-101598,1
TOX-101600,1
TOX-101601,1
TOX-101602,1
TOX-101603,1
TOX-101604,1
TOX-101605,1
TOX-101606,1
TOX-101607,1
TOX-101608,1
TOX-101609,1
TOX-101610,1
TOX-101611,1
TOX-101612,1
TOX-101613,1
TOX-101614,1
TOX-101615,1
TOX-101616,1
TOX-101618,1
TOX-101619,1
TOX-101620,1
TOX-101621,1
TOX-101622,1
TOX-101623,1
TOX-101624,1
TOX-101625,1
TOX-101626,1
TOX-101627,1
TOX-101628,1
TOX-101629,1
TOX-101630,1
TOX-101631,1
TOX-101632,1
TOX-101633,1
TOX-101634,1
TOX-101635,1
TOX-101637,1
TOX-101638,1
TOX-101639,1
TOX-101640,1
TOX-101641,1
TOX-101642,1
TOX-101645,1
TOX-101646,1
TOX-101647,1
TOX-101648,1
TOX-101649,1
TOX-101650,1
TOX-101651,1
TOX-101652,1
TOX-101653,1
TOX-101654,1
TOX-101655,1
TOX-101656,1
TOX-101657,1
TOX-101658,1
TOX-101660,0
TOX-101662,0
TOX-101663,0
TOX-101666,0
TOX-101667,1
TOX-101669,1
TOX-101670,1
TOX-101671,0
TOX-101672,0
TOX-101677,0
TOX-101679,0
TOX-101680,1
TOX-101681,1
TOX-101682,0
TOX-101683,0
TOX-101684,0
TOX-101685,0
TOX-101686,0
TOX-101689,0
TOX-101690,0
TOX-101693,0
TOX-101694,1
TOX-101695,0
TOX-101696,0
TOX-101697,0
TOX-101699,0
TOX-101705,1
TOX-101706,0
TOX-101707,0
TOX-101708,0
TOX-101709,0
TOX-101715,0
TOX-101716,0
TOX-101718,1
TOX-101719,1
TOX-101720,0
TOX-101723,0
TOX-101724,0
TOX-101725,0
TOX-101726,0
TOX-101727,0
TOX-101728,0
TOX-101730,0
TOX-101733,1
TOX-101734,0
TOX-101736,0
TOX-101737,0
TOX-101739,0
TOX-101741,0
TOX-101742,0
TOX-101743,1
TOX-101744,1
TOX-101745,1
TOX-101747,1
TOX-101748,1
TOX-101749,1
TOX-101750,1
TOX-101751,1
TOX-101752,0
TOX-101754,1
TOX-101755,0
TOX-101760,0
TOX-101761,1
TOX-101762,1
TOX-101764,0
TOX-101766,1
TOX-101767,1
TOX-101768,1
TOX-101769,1
TOX-101770,0
TOX-101771,0
TOX-101772,0
TOX-101775,0
TOX-101777,0
TOX-101780,1
TOX-101781,1
TOX-101785,0
TOX-101786,1
TOX-101788,0
TOX-101790,0
TOX-101791,0
TOX-101792,0
TOX-101793,1
TOX-101794,1
TOX-101795,0
TOX-101796,1
TOX-101797,0
TOX-101798,1
TOX-101799,1
TOX-101801,0
TOX-101802,1
TOX-101803,1
TOX-101807,0
TOX-101808,0
TOX-101809,1
TOX-101810,0
TOX-101812,1
TOX-101813,0
TOX-101815,0
TOX-101820,1
TOX-101821,0
TOX-101822,0
TOX-101828,0
TOX-101830,0
TOX-101833,0
TOX-101834,1
TOX-101837,0
TOX-101839,0
TOX-101840,0
TOX-101841,0
TOX-101844,0
TOX-101845,0
TOX-101846,0
TOX-101847,0
TOX-101848,0
TOX-101850,1
TOX-101851,0
TOX-101853,0
TOX-101856,1
TOX-101857,0
TOX-101858,1
TOX-101859,0
TOX-101861,0
TOX-101862,1
TOX-101863,0
TOX-101865,0
TOX-101867,0
TOX-101868,0
TOX-101871,1
TOX-101873,0
TOX-101875,0
TOX-101876,1
TOX-101877,1
TOX-101878,0
TOX-101880,0
TOX-101881,0
TOX-101882,0
TOX-101883,0
TOX-101884,1
TOX-101886,0
TOX-101887,1
TOX-101889,0
TOX-101892,0
TOX-101894,0
TOX-101895,0
TOX-101896,0
TOX-101897,0
TOX-101899,1
TOX-101900,1
TOX-101901,0
TOX-101902,0
TOX-101903,1
TOX-101904,0
TOX-101905,0
TOX-101907,0
TOX-101909,0
TOX-101910,0
TOX-101911,0
TOX-101912,1
TOX-101913,0
TOX-101914,0
TOX-101915,0
TOX-101920,0
TOX-101922,0
TOX-101923,0
TOX-101925,0
TOX-101928,0
TOX-101932,0
TOX-101935,0
TOX-101936,1
TOX-101937,0
TOX-101938,0
TOX-101940,0
TOX-101943,0
TOX-101944,0
TOX-101945,0
TOX-101946,0
TOX-101948,0
TOX-101951,0
TOX-101952,0
TOX-101953,0
TOX-101954,0
TOX-101956,0
TOX-101957,0
TOX-101958,0
TOX-101959,0
TOX-101960,0
TOX-101961,0
TOX-101963,0
TOX-101964,1
TOX-101965,0
TOX-101966,0
TOX-101967,0
TOX-101968,0
TOX-101970,0
TOX-101972,0
TOX-101973,0
TOX-101975,0
TOX-101978,1
TOX-101981,0
TOX-101982,0
TOX-101983,0
TOX-101985,1
TOX-101989,1
TOX-101990,1
TOX-101993,0
TOX-101994,0
TOX-101995,1
TOX-101999,0
TOX-102000,1
TOX-102002,0
TOX-102004,1
TOX-102006,0
TOX-102007,0
TOX-102008,1
TOX-102009,1
TOX-102010,1
TOX-102013,0
TOX-102017,0
TOX-102018,0
TOX-102019,1
TOX-102020,1
TOX-102022,0
TOX-102023,1
TOX-102024,0
TOX-102025,0
TOX-102026,0
TOX-102027,1
TOX-102028,0
TOX-102029,0
TOX-102030,0
TOX-102032,0
TOX-102033,1
TOX-102036,0
TOX-102037,1
TOX-102038,1
TOX-102039,1
TOX-102040,1
TOX-102043,1
TOX-102044,1
TOX-102045,1
TOX-102047,1
TOX-102049,1
TOX-102051,0
TOX-102052,0
TOX-102053,1
TOX-102054,0
TOX-102056,1
TOX-102057,1
TOX-102059,0
TOX-102060,1
TOX-102063,0
TOX-102064,0
TOX-102070,0
TOX-102071,1
TOX-102073,1
TOX-102074,1
TOX-102075,0
TOX-102076,0
TOX-102077,0
TOX-102078,1
TOX-102079,0
TOX-102082,1
TOX-102085,1
TOX-102087,0
TOX-102088,1
TOX-102093,0
TOX-102094,1
TOX-102095,0
TOX-102096,0
TOX-102098,0
TOX-102100,1
TOX-102101,0
TOX-102103,1
TOX-102104,0
TOX-102105,0
TOX-102107,0
TOX-102109,0
TOX-102112,0
TOX-102113,0
TOX-102115,1
TOX-102118,0
TOX-102120,1
TOX-102122,0
TOX-102123,1
TOX-102124,1
TOX-102125,0
TOX-102126,0
TOX-102127,0
TOX-102130,0
TOX-102131,0
TOX-102133,1
TOX-102135,1
TOX-102136,1
TOX-102137,0
TOX-102139,0
TOX-102141,1
TOX-102142,0
TOX-102143,0
TOX-102145,0
TOX-102146,1
TOX-102147,0
TOX-102150,0
TOX-102151,0
TOX-102152,1
TOX-102153,1
TOX-102154,0
TOX-102155,1
TOX-102157,0
TOX-102159,1
TOX-102161,1
TOX-102162,1
TOX-102163,0
TOX-102164,0
TOX-102165,0
TOX-102166,0
TOX-102167,1
TOX-102168,1
TOX-102169,0
TOX-102170,0
TOX-102171,0
TOX-102172,0
TOX-102173,0
TOX-102175,0
TOX-102176,1
TOX-102177,1
TOX-102179,1
TOX-102181,1
TOX-102182,0
TOX-102183,1
TOX-102187,0
TOX-102192,0
TOX-102193,0
TOX-102195,0
TOX-102196,1
TOX-102198,1
TOX-102201,0
TOX-102202,1
TOX-102203,0
TOX-102204,1
TOX-102206,1
TOX-102207,0
TOX-102209,0
TOX-102210,0
TOX-102211,1
TOX-102212,0
TOX-102213,1
TOX-102215,0
TOX-102220,0
TOX-102221,1
TOX-102222,0
TOX-102225,1
TOX-102226,0
TOX-102228,0
TOX-102230,1
TOX-102231,1
TOX-102232,1
TOX-102234,1
TOX-102236,1
TOX-102237,1
TOX-102238,1
TOX-102239,1
TOX-102240,1
TOX-102241,1
TOX-102242,1
TOX-102243,1
TOX-102245,0
TOX-102249,0
TOX-102250,0
TOX-102253,0
TOX-102256,1
TOX-102262,1
TOX-102263,1
TOX-102266,1
TOX-102268,1
TOX-102269,0
TOX-102270,0
TOX-102272,0
TOX-102273,0
TOX-102274,0
TOX-102275,1
TOX-102277,0
TOX-102279,1
TOX-102282,1
TOX-102283,0
TOX-102284,1
TOX-102287,0
TOX-102288,0
TOX-102290,1
TOX-102292,0
TOX-102293,0
TOX-102294,0
TOX-102295,0
TOX-102296,0
TOX-102297,0
TOX-102298,1
TOX-102300,0
TOX-102301,1
TOX-102302,1
TOX-102305,1
TOX-102306,1
TOX-102307,0
TOX-102308,0
TOX-102309,1
TOX-102311,0
TOX-102312,0
TOX-102313,0
TOX-102314,0
TOX-102316,1
TOX-102317,1
TOX-102318,1
TOX-102320,0
TOX-102321,1
TOX-102322,1
TOX-102323,1
TOX-102325,0
TOX-102326,1
TOX-102329,1
TOX-102330,0
TOX-102332,0
TOX-102333,1
TOX-102335,0
TOX-102336,0
TOX-102341,0
TOX-102342,0
TOX-102343,0
TOX-102344,0
TOX-102346,1
TOX-102347,1
TOX-102348,0
TOX-102349,1
TOX-102352,0
TOX-102355,1
TOX-102356,0
TOX-102357,0
TOX-102358,0
TOX-102359,1
TOX-102360,1
TOX-102361,1
TOX-102362,1
TOX-102364,1
TOX-102367,0
TOX-102368,0
TOX-102369,1
TOX-102370,1
TOX-102373,1
TOX-102374,0
TOX-102375,1
TOX-102376,1
TOX-102378,0
TOX-102379,0
TOX-102380,1
TOX-102381,1
TOX-102385,1
TOX-102386,1
TOX-102391,0
TOX-102393,1
TOX-102396,1
TOX-102398,1
TOX-102399,1
TOX-102400,1
TOX-102401,0
TOX-102402,1
TOX-102404,0
TOX-102405,0
TOX-102409,1
TOX-102414,1
TOX-102415,0
TOX-102416,1
TOX-102418,0
TOX-102419,0
TOX-102421,1
TOX-102423,1
TOX-102426,1
TOX-102427,0
TOX-102428,1
TOX-102429,1
TOX-102432,1
TOX-102433,1
TOX-102436,1
TOX-102438,0
TOX-102439,0
TOX-102440,1
TOX-102441,0
TOX-102442,0
TOX-102443,0
TOX-102444,0
TOX-102445,1
TOX-102446,1
TOX-102448,0
TOX-102450,0
TOX-102452,1
TOX-102453,1
TOX-102454,1
TOX-102455,1
TOX-102457,1
TOX-102458,1
TOX-102460,0
TOX-102461,1
TOX-102462,1
TOX-102465,1
TOX-102466,1
TOX-102467,1
TOX-102468,1
TOX-102469,1
TOX-102471,1
TOX-102473,1
TOX-102474,1
TOX-102476,1
TOX-102478,1
TOX-102479,0
TOX-102480,1
TOX-102481,0
TOX-102483,1
TOX-102484,0
TOX-102486,1
TOX-102487,1
TOX-102489,0
TOX-102490,1
TOX-102491,1
TOX-102493,1
TOX-102494,1
TOX-102495,1
TOX-102496,1
TOX-102498,1
TOX-102499,1
TOX-102501,1
TOX-102502,1
TOX-102503,0
TOX-102504,1
TOX-102506,1
TOX-102507,1
TOX-102508,1
TOX-102509,1
TOX-102510,1
TOX-102512,1
TOX-102513,1
TOX-102514,1
TOX-102515,1
TOX-102516,1
TOX-102517,1
TOX-102518,1
TOX-102520,1
TOX-102521,1
TOX-102522,1
TOX-102523,1
TOX-102524,1
TOX-102525,1
TOX-102526,1
TOX-102527,1
TOX-102529,1
TOX-102530,1
TOX-102531,1
TOX-102532,1
TOX-102533,1
TOX-102534,1
TOX-102536,1
TOX-102537,1
TOX-102538,1
TOX-102539,1
TOX-102540,1
TOX-102541,1
TOX-102542,1
TOX-102543,1
TOX-102544,1
TOX-102545,1
TOX-102546,1
TOX-102547,1
TOX-102548,1
TOX-102550,0
TOX-102551,1
TOX-102552,1
TOX-102553,1
TOX-102554,0
TOX-102555,0
TOX-102556,1
TOX-102557,1
TOX-102559,0
TOX-102561,1
TOX-102562,1
TOX-102563,1
TOX-102564,1
TOX-102565,0
TOX-102566,1
TOX-102568,0
TOX-102569,0
TOX-102571,0
TOX-102573,0
TOX-102574,0
TOX-102575,0
TOX-102578,1
TOX-102579,0
TOX-102581,1
TOX-102582,0
TOX-102583,1
TOX-102587,1
TOX-102588,0
TOX-102590,1
TOX-102591,1
TOX-102594,1
TOX-102595,1
TOX-102596,0
TOX-102597,1
TOX-102598,0
TOX-102600,0
TOX-102601,0
TOX-102602,0
TOX-102603,1
TOX-102605,0
TOX-102607,0
TOX-102608,0
TOX-102609,0
TOX-102610,0
TOX-102613,0
TOX-102615,1
TOX-102617,0
TOX-102618,1
TOX-102619,0
TOX-102622,1
TOX-102625,0
TOX-102626,0
TOX-102627,1
TOX-102633,1
TOX-102634,0
TOX-102635,1
TOX-102636,0
TOX-102638,1
TOX-102639,0
TOX-102640,0
TOX-102641,1
TOX-102642,0
TOX-102643,1
TOX-102645,1
TOX-102646,0
TOX-102647,1
TOX-102652,1
TOX-102659,0
TOX-102660,0
TOX-102661,0
TOX-102664,0
TOX-102666,0
TOX-102667,0
TOX-102668,0
TOX-102669,0
TOX-102670,0
TOX-102674,0
TOX-102675,0
TOX-102677,0
TOX-102678,0
TOX-102683,1
TOX-102685,1
TOX-102686,1
TOX-102688,0
TOX-102690,0
TOX-102691,0
TOX-102697,0
TOX-102698,0
TOX-102699,0
TOX-102702,0
TOX-102703,0
TOX-102704,1
TOX-102706,0
TOX-102707,1
TOX-102708,1
TOX-102710,0
TOX-102714,0
TOX-102715,0
TOX-102716,0
TOX-102717,0
TOX-102718,0
TOX-102719,1
TOX-102721,1
TOX-102722,1
TOX-102723,1
TOX-102724,0
TOX-102725,0
TOX-102727,1
TOX-102728,0
TOX-102729,0
TOX-102730,1
TOX-102731,1
TOX-102732,0
TOX-102734,1
TOX-102736,1
TOX-102738,0
TOX-102740,1
TOX-102742,0
TOX-102747,0
TOX-102748,1
TOX-102749,0
TOX-102750,0
TOX-102751,1
TOX-102752,0
TOX-102755,1
TOX-102758,1
TOX-102759,1
TOX-102760,1
TOX-102761,1
TOX-102763,1
TOX-102764,1
TOX-102765,0
TOX-102767,0
TOX-102768,1
TOX-102769,1
TOX-102770,1
TOX-102772,1
TOX-102773,1
TOX-102774,1
TOX-102775,1
TOX-102776,0
TOX-102777,1
TOX-102778,1
TOX-102781,0
TOX-102782,1
TOX-102783,0
TOX-102785,1
TOX-102786,1
TOX-102787,1
TOX-102790,1
TOX-102791,0
TOX-102792,1
TOX-102795,1
TOX-102796,1
TOX-102797,1
TOX-102798,1
TOX-102799,0
TOX-102800,1
TOX-102801,1
TOX-102802,1
TOX-102803,1
TOX-102804,1
TOX-102805,1
TOX-102806,1
TOX-102808,1
TOX-102809,1
TOX-102810,1
TOX-102811,1
TOX-102812,1
TOX-102813,1
TOX-102814,1
TOX-102815,1
TOX-102816,1
TOX-102817,1
TOX-102819,1
TOX-102820,1
TOX-102821,1
TOX-102822,1
TOX-102823,1
TOX-102824,1
TOX-102825,1
TOX-102826,1
TOX-102827,1
TOX-102828,1
TOX-102829,1
TOX-102830,1
TOX-102831,1
TOX-102832,1
TOX-102833,1
TOX-102834,1
TOX-102835,1
TOX-102836,1
TOX-102837,1
TOX-102838,0
TOX-102839,0
TOX-102840,1
TOX-102842,1
TOX-102844,1
TOX-102845,1
TOX-102846,0
TOX-102849,0
TOX-102850,0
TOX-102851,1
TOX-102852,0
TOX-102853,1
TOX-102854,0
TOX-102855,1
TOX-102856,0
TOX-102859,0
TOX-102860,0
TOX-102861,0
TOX-102864,0
TOX-102865,1
TOX-102866,0
TOX-102867,1
TOX-102868,1
TOX-102869,1
TOX-102870,1
TOX-102873,0
TOX-102874,0
TOX-102875,0
TOX-102877,0
